method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
mednext_s_seed20260522,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136032_122089.nii.gz,True,evaluable,22494238,5854324,5912503,5562578,349925,291746,16289989,24.72890168584506,1.5556205993730483,1.2969810313201098,72.41849668346178,0.9454677968835608,0.8965755565258583,0.940816097683164,0.950165723659982,0.9789707446805314,0.0210292553194685,0.0597720590797502,20.0,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136032_122089,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136032_122089.nii.gz,True,evaluable,22494238,5843999,5709267,5587108,122159,256891,16528080,24.83795183459871,0.543067962560012,1.1420302390327692,73.47694996380851,0.9671910955741866,0.9364666507323474,0.9786033828861044,0.9560419158182608,0.992663228437742,0.007336771562258,0.0209033232209656,13.95542312526837,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136032_122089,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136032_122089.nii.gz,True,evaluable,22494238,63016,56361,51548,4813,11468,22426409,0.2291609077844735,0.0213965905402085,0.0509819447984857,99.69846055687684,0.8636169446375768,0.7599699243686329,0.91460407019038,0.8180144725149169,0.9997854330004848,0.0002145669995152,0.0763774279548051,11.522373279634122,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136032_122089,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136032_122089.nii.gz,True,evaluable,22494238,70024,62442,60157,2285,9867,22421929,0.2674329310466085,0.0101581569466811,0.0438645665614456,99.67854434544526,0.9082632524572344,0.8319434648522314,0.963406040805868,0.8590911687421455,0.9998981012221878,0.0001018987778122,0.0326316691420084,6.9053369626271,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136032_122089,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136032_122089.nii.gz,True,evaluable,22494238,318368,302427,289369,13058,28999,22162812,1.286413880745816,0.0580504216235286,0.12891745877322,98.52661823885744,0.9322529981716992,0.8731028947638387,0.9568226381903732,0.9089135842798272,0.9994111617717816,0.0005888382282183,0.0410154286863001,7.042092334890604,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136032_122089,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136032_122089.nii.gz,True,evaluable,22494238,1132754,1101709,1076691,25018,56063,21336466,4.786519107693268,0.1112195932131597,0.2492327146178501,94.85302858447572,0.9637134291326372,0.9299680766161214,0.9772916441637493,0.9505073475794392,0.9988288266863856,0.0011711733136143,0.0220859957236964,7.056594945620905,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136032_122089,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136032_122089.nii.gz,True,evaluable,22494238,3551021,3494922,3403652,91270,147369,18851947,15.131217158811957,0.4057483520890994,0.6551411076916676,83.80789338140727,0.966131006169082,0.9344810724898148,0.973884967962089,0.9584995413995018,0.9951819165667584,0.0048180834332415,0.0257024669806233,9.275513799784894,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136032_122089,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136032_122089.nii.gz,False,absent_or_out_of_fov_for_fp,22494238,0,52823,0,52823,0,22441415,0.0,0.2348290259932343,0.0,99.76517097400676,,,,,,,,,False,52823.0,0.0023482902599323,1.0
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,True,evaluable,23228612,5846578,5769933,5670263,99670,176315,17282364,24.410683686136736,0.4290828913927358,0.7590423396800463,74.40119108279049,0.9762420058828336,0.9535866987047968,0.982725969261688,0.969843043229732,0.9942659184765144,0.0057340815234856,0.0170475789427593,15.0,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,True,evaluable,23228612,6070395,5959378,5810883,148495,259512,17009722,25.016057782531306,0.6392762512026117,1.1172083807676498,73.22745758549843,0.9660835661653798,0.9343923111680702,0.9750821310546168,0.9572495694267013,0.9913455459853432,0.0086544540146566,0.0244621643237384,10.0,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,True,evaluable,23228612,6358650,6484991,6266902,218089,91748,16651873,26.979235780424588,0.9388808939595702,0.3949783999147259,71.68690492570111,0.9758762332270108,0.9528889621437008,0.9663701923410534,0.9855711511091192,0.9870723478808072,0.0129276521191926,0.0342980035070337,9.765594482421877,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,True,evaluable,23228612,61888,62406,57092,5314,4796,23161410,0.245783088546143,0.0228769588126918,0.0206469504075404,99.71069300223364,0.9186605950407905,0.8495580488675932,0.9148479312886582,0.9225051706308168,0.999770619272712,0.0002293807272879,0.0858647880041365,6.412217032730792,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,True,evaluable,23228612,60776,63774,57453,6321,3323,23161515,0.2473372063728991,0.0272121295925903,0.0143056330701119,99.7111450309644,0.9225692492974708,0.8562677914064712,0.9008843729419512,0.9453238120310647,0.9997271648504418,0.0002728351495582,0.1040048703435566,149.92195092184514,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,True,evaluable,23228612,187825,214347,174982,39365,12843,23001422,0.753303727316983,0.1694677236849106,0.0552895713269479,99.02193897767116,0.8701848960146406,0.770201153219772,0.8163491907980984,0.9316225209636628,0.9982915080114234,0.0017084919885766,0.2095833887927592,18.40058866897561,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,True,evaluable,23228612,1129037,1124121,1100344,23777,28693,22075798,4.737020016521004,0.1023608298248728,0.1235243844961549,95.03709476915796,0.9767126850402856,0.954485285570786,0.9788483624093848,0.9745863067375116,0.9989240969566155,0.0010759030433843,0.02105954012136,4.8828125,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,True,evaluable,23228612,3427716,3393899,3311576,82323,116140,19718573,14.256452344203776,0.3544034400333519,0.4999868265912746,84.8891573891716,0.9709067427581298,0.9434584629971348,0.9757438273796598,0.9661173796195484,0.9958424608664174,0.0041575391335826,0.0240168672083684,7.2564836646809345,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136514_122984,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136514_122984.nii.gz,False,absent_or_out_of_fov_for_fp,23228612,0,118937,0,118937,0,23109675,0.0,0.5120280109719858,0.0,99.487971989028,,,,,,,,,False,118937.0,0.0051202801097198,1.0
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,True,evaluable,20902945,5192259,5292007,5154921,137086,37338,15573600,24.6612187899839,0.65582146439174,0.1786255477398041,74.50433419788456,0.98336326071849,0.9672710248632804,0.9740956502892004,0.992808910341337,0.9912743466453344,0.0087256533546657,0.026401995740197,10.188949762641142,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,True,evaluable,20902945,5456204,5339176,5186420,152756,269784,15293985,24.811910474815868,0.7307869776244448,1.2906506714723691,73.16665187608731,0.9608591823539328,0.9246669614331356,0.9713895927011958,0.9505546346874127,0.9901107942445594,0.0098892057554405,0.0279967537870651,10.235642216394204,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,True,evaluable,20902945,5487632,5550699,5380366,170333,107266,15244980,25.739751025513392,0.8148756072409893,0.5131621405500517,72.93221122669557,0.974851361134215,0.950936599996642,0.9693132342431108,0.9804531353414369,0.9889504027586076,0.0110495972413923,0.0310394355889753,10.0,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,True,evaluable,20902945,68266,23296,13391,9905,54875,20824774,0.064062743312007,0.0473856674262885,0.2625228167609875,99.62602877250072,0.2925012559795548,0.1713039362423405,0.5748197115384616,0.1961591421791228,0.999524590707637,0.0004754092923629,0.1450941903729528,136.2247414059571,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,True,evaluable,20902945,62637,103608,49308,54300,13329,20786008,0.2358902059016085,0.2597720082026719,0.0637661343891973,99.44057165150652,0.5931967878733195,0.4216629467148978,0.4759091962010655,0.7872024522247234,0.9973944722889893,0.0026055277110107,0.866899755735428,144.38665151543256,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,True,evaluable,20902945,296952,296655,274880,21775,22072,20584218,1.315030011321371,0.1041719240996902,0.1055927765202463,98.47520528805867,0.9261346311616944,0.8624308577560106,0.9265982370093206,0.9256714889948544,0.9989432685918122,0.0010567314081878,0.0733283493628599,10.0,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,True,evaluable,20902945,1010280,1012831,987216,25615,23064,19867050,4.722856037749704,0.1225425412543543,0.1103385192852012,95.04426290171074,0.9759385421758864,0.9530077855381096,0.974709502375026,0.9771706853545552,0.9987123394477312,0.0012876605522688,0.0253543572079027,4.367320268554277,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,True,evaluable,20902945,3248796,3246693,3150087,96606,98709,17557543,15.070063093980298,0.4621645418863226,0.4722253251874317,83.99554703894594,0.9699306703467592,0.94161688191733,0.9702447998625062,0.9696167441723026,0.9945278585787396,0.0054721414212602,0.0297359390986691,7.873298582322802,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,136518_122095,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/136518_122095.nii.gz,False,absent_or_out_of_fov_for_fp,20902945,0,8525,0,8525,0,20894420,0.0,0.040783726886331,0.0,99.95921627311368,,,,,,,,,False,8525.0,0.0004078372688633,1.0
mednext_s_seed20260522,0,v1_comparison,TB,146478_111610,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/146478_111610.nii.gz,True,evaluable,18040260,4018205,4143576,3996175,147401,22030,13874654,22.151426864136106,0.8170669380596511,0.1221157566465228,76.90939044115773,0.9792409279298232,0.9593262060790196,0.9644266208704751,0.9945174524445616,0.9894879174272244,0.0105120825727755,0.0366832951529352,14.70878195506217,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,146478_111610,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/146478_111610.nii.gz,True,evaluable,18040260,4580889,4648026,4402761,245265,178128,13214106,24.405197042614684,1.3595424899641135,0.9873915342683532,73.24786893315284,0.9541232094997084,0.9122711376387906,0.9472324380285309,0.9611149713516308,0.9817773802356736,0.0182226197643262,0.053540917494399,12.74083435901263,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,146478_111610,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/146478_111610.nii.gz,True,evaluable,18040260,4901401,4850343,4745020,105323,156381,13033536,26.302392537579838,0.5838219626546401,0.8668444911547838,72.24694100861075,0.9731633644197388,0.9477294933773062,0.9782854532143396,0.9680946325346568,0.9919838549146468,0.0080161450853533,0.0214883458831464,10.0,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,146478_111610,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/146478_111610.nii.gz,True,evaluable,18040260,61974,51608,49399,2209,12575,17976077,0.2738264304394726,0.0122448346088138,0.0697052038052666,99.64422353114644,0.8698385307531122,0.7696586323481296,0.957196558673074,0.7970923290412109,0.9998771295550644,0.0001228704449356,0.0356439797334366,10.064486360856662,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,146478_111610,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/146478_111610.nii.gz,True,evaluable,18040260,56417,58762,51161,7601,5256,17976242,0.2835934737082503,0.0421335390953345,0.0291348350855253,99.64513815211087,0.8883737486868266,0.7991658596019869,0.8706476974915762,0.906836591807434,0.9995773428404596,0.0004226571595403,0.1347288937731534,108.3618867520289,False,,,
mednext_s_seed20260522,0,v1_comparison,TB,146478_111610,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/mednext_s__seed20260522/146478_111610.nii.gz,True,evaluable,18040260,179701,157467,147142,10325,32559,17850234,0.8156312603033438,0.0572330997446821,0.180479660492698,98.94665597945928,0.8728111801831728,0.7743256185995601,0.9344307061162022,0.8188156994118008,0.9994219105908164,0.0005780894091836,0.0574565528294222,13.644439198962178,False,,,
