method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_2d_seed20260521,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136032_122089.nii.gz,True,evaluable,22453463,5854324,5854537,5741702,112835,112622,16486304,25.57156550862555,0.5025282737010323,0.5015796449750313,73.42432657269839,0.9807447539090268,0.9622170282373906,0.980726913161536,0.9807625953056236,0.9932023582668956,0.0067976417331043,0.0192737880581942,5.0,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136032_122089,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136032_122089.nii.gz,True,evaluable,22453463,5843999,5817296,5762308,54988,81691,16554476,25.66333754396816,0.2448976356119321,0.3638236115293217,73.72794120889058,0.9882792605795496,0.9768300896408146,0.9905474983566248,0.9860213870673148,0.9966893573447042,0.0033106426552958,0.0094093103027567,3.90625,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136032_122089,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136032_122089.nii.gz,True,evaluable,22453463,63016,60342,59581,761,3435,22389686,0.2653532775768263,0.0033892322088579,0.0152983083277621,99.71595918188656,0.96598518134211,0.9342082568951188,0.9873885519207186,0.9454900342770092,0.9999660122908668,3.398770913327456e-05,0.0120762980830265,1.953125,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136032_122089,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136032_122089.nii.gz,True,evaluable,22453463,70024,67708,66528,1180,3496,22382259,0.2962928257436281,0.0052553140689255,0.0155699813431896,99.68288187884426,0.9660500101646676,0.9343295320487612,0.9825722218940156,0.9500742602536272,0.9999472824528884,5.271754711150507e-05,0.0168513652462013,1.953125,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136032_122089,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136032_122089.nii.gz,True,evaluable,22453463,318368,308055,299504,8551,18864,22126544,1.333887783813125,0.038083212375748,0.0840137666069594,98.54401523720416,0.9562356426887264,0.9161413071739484,0.972241969778124,0.9407478138506382,0.9996136903862396,0.0003863096137604,0.0268588551613227,5.0,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136032_122089,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136032_122089.nii.gz,True,evaluable,22453463,1132754,1103182,1092616,10566,40138,21310143,4.866135793841689,0.047057329196837,0.1787608441513008,94.90804603281018,0.9773231434173428,0.9556519609558128,0.9904222512695094,0.9645660046223627,0.999504425486038,0.0004955745139619,0.00932770928198,3.9062423706054688,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136032_122089,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136032_122089.nii.gz,True,evaluable,22453463,3551021,3535333,3484297,51036,66724,18851406,15.517860207131523,0.227296787137022,0.2971657423177886,83.95767726341367,0.9833821454587224,0.967307568980724,0.985564019004716,0.9812099111776584,0.9973000313927692,0.0026999686072307,0.0143722045011843,3.521046167445302,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136032_122089,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136032_122089.nii.gz,False,absent_or_out_of_fov_for_fp,22453463,0,0,0,0,0,22453463,0.0,0.0,0.0,100.0,,,,,,,,,False,0.0,0.0,0.0
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,True,evaluable,23172909,5846578,5771299,5763871,7428,82707,17318903,24.873316509377396,0.0320546721173418,0.3569124618752009,74.73771635663007,0.992241697859256,0.984602851449076,0.998712941401927,0.985853776345753,0.9995712883471982,0.0004287116528017,0.0012704867702098,5.0,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,True,evaluable,23172909,6070395,6070803,5966286,104517,104109,16997997,25.74681495534289,0.4510309862262006,0.4492703095670897,73.35288374886382,0.9828166874471532,0.9662139314697926,0.9827836614036068,0.9828497157104276,0.9938887931914572,0.0061112068085428,0.0172174957313321,5.0,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,True,evaluable,23172909,6358650,6418382,6327363,91019,31287,16723240,27.3050008525041,0.3927819334206163,0.1350154182196115,72.16720179585568,0.9904276673956832,0.9810368563099904,0.985819011707312,0.9950796159562172,0.9945867968371368,0.0054132031628631,0.0143142019139282,3.906219482421875,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,True,evaluable,23172909,61888,62729,59332,3397,2556,23107624,0.2560403616136411,0.0146593593406852,0.0110301214232533,99.71827015762244,0.9522296315911954,0.9088151949146052,0.9458464187218032,0.9586995863495348,0.9998530138499724,0.0001469861500277,0.0548894777662874,7.451008886153244,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,True,evaluable,23172909,60776,65723,60413,5310,363,23106823,0.2607052916834912,0.0229146888722516,0.0015664843805324,99.71481353506373,0.9551537956821792,0.9141573101715946,0.91920636611232,0.994027247597736,0.9997702505432968,0.0002297494567031,0.0873700144793997,150.16633383400958,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,True,evaluable,23172909,187825,189048,177206,11842,10619,22973242,0.7647119315058805,0.051102776953899,0.0458250623605348,99.1383602291797,0.9404016737733932,0.8875077003210345,0.9373598239600524,0.9434633302276056,0.999484796313992,0.0005152036860078,0.0630480500465859,5.524271728019903,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,True,evaluable,23172909,1129037,1140567,1115713,24854,13324,22019018,4.81472999354548,0.1072545531508366,0.0574981759950811,95.0205172773086,0.9831785633088416,0.9669136859547393,0.9782090837276548,0.9881987924222146,0.9988725211251454,0.0011274788748546,0.0220134504006511,2.9296875,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,True,evaluable,23172909,3427716,3438327,3383993,54334,43723,19690859,14.603229141408184,0.2344720725395331,0.1886815332507455,84.97361725280153,0.9857185572534282,0.9718392900733764,0.9841975472373627,0.9872442757801404,0.9972482416353186,0.0027517583646814,0.0158513715838768,3.5210334713755445,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136514_122984,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136514_122984.nii.gz,False,absent_or_out_of_fov_for_fp,23172909,0,0,0,0,0,23172909,0.0,0.0,0.0,100.0,,,,,,,,,False,0.0,0.0,0.0
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,True,evaluable,20847758,5192259,5180564,5175838,4726,16421,15650773,24.82683269826904,0.0226691042749057,0.0787662634994132,75.07173193395664,0.997961307158138,0.9959309099410524,0.9990877441143474,0.9968374073789462,0.9996981252402112,0.0003018747597888,0.0009102011282565,0.9765625,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,True,evaluable,20847758,5456204,5481402,5370609,110793,85595,15280761,25.761086635790765,0.5314384405267942,0.4105717267055766,73.29690319697686,0.9820446997267958,0.9647228119576856,0.9797874704318348,0.9843123534237356,0.9928017015046045,0.0071982984953955,0.0203058756600742,7.45101008608377,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,True,evaluable,20847758,5487632,5456621,5381275,75346,106357,15284780,25.81224801247213,0.3614105651072887,0.5101603731202174,73.31618104930037,0.9833974050124756,0.9673370989423292,0.9861918209089472,0.9806187805596294,0.9950947016971085,0.0049052983028915,0.0137301480857316,15.0,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,True,evaluable,20847758,68266,76857,36571,40286,31695,20739206,0.1754193424539943,0.1932390044051739,0.1520307363506426,99.47931091679018,0.504000055125652,0.336898444984892,0.4758317394641997,0.5357132393871034,0.9980612615553835,0.0019387384446164,0.590132716139806,152.41044403739056,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,True,evaluable,20847758,62637,56698,24452,32246,38185,20752875,0.1172883913944127,0.1546737064004676,0.1831611821280734,99.54487672007704,0.4098043323417271,0.2577068600276129,0.4312674168401001,0.3903762951610071,0.9984486017666196,0.0015513982333805,0.5148075418682249,144.9293660286993,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,True,evaluable,20847758,296952,291620,281849,9771,15103,20541035,1.3519391389712023,0.0468683491049733,0.0724442407668009,98.528748271157,0.957738390545252,0.9189040274123558,0.966494067622248,0.9491399283385868,0.9995245441954927,0.0004754558045071,0.0329043077669118,5.187229379236328,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,True,evaluable,20847758,1010280,1023063,998898,24165,11382,19813313,4.791392916207105,0.1159117445626527,0.0545957987424834,95.03809954048776,0.982517951963835,0.9656366457375696,0.9763797537395058,0.9887338163677396,0.9987818512010448,0.0012181487989551,0.0239191115334362,2.762135864009952,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,True,evaluable,20847758,3248796,3269380,3207894,61486,40902,17537476,15.387237323073302,0.2949285961588771,0.1961937585806589,84.12164032218716,0.9842919246120388,0.9690697046354358,0.9811933761141256,0.9874101051589572,0.9965062712221324,0.0034937287778676,0.0189257805045315,4.8828125,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,136518_122095,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/136518_122095.nii.gz,False,absent_or_out_of_fov_for_fp,20847758,0,0,0,0,0,20847758,0.0,0.0,0.0,100.0,,,,,,,,,False,0.0,0.0,0.0
nnunet_2d_seed20260521,0,v1_comparison,TB,146478_111610,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/146478_111610.nii.gz,True,evaluable,17983140,4018205,4028750,4012704,16046,5501,13948889,22.313700499467835,0.0892280213577829,0.0305897635229442,77.56648171565143,0.9973223411837148,0.9946589837865816,0.9960171269004032,0.9986309807488668,0.9988509792562588,0.0011490207437413,0.0039933253778739,0.9765625,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,146478_111610,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/146478_111610.nii.gz,True,evaluable,17983140,4580889,4718349,4554241,164108,26648,13238143,25.32506002844887,0.9125658811531244,0.1481832427484855,73.61419084764952,0.9794869214015168,0.959798499345732,0.9652191900175252,0.994182788537334,0.987755191273466,0.012244808726534,0.0358244873429589,5.0,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,146478_111610,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/146478_111610.nii.gz,True,evaluable,17983140,4901401,4811923,4775120,36803,126281,13044936,26.553316050478397,0.2046528025695178,0.7022188561063307,72.53981229084576,0.983210278994091,0.9669750378882688,0.9923517063760164,0.9742357338238598,0.9971866890174158,0.0028133109825841,0.0075086694600176,6.176319936076901,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,146478_111610,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/146478_111610.nii.gz,True,evaluable,17983140,61974,58888,57935,953,4039,17920213,0.3221628703329897,0.0052994082234804,0.0224599263532397,99.65007779509028,0.9586966954046764,0.9206699826783415,0.9838167368564054,0.9348275083099364,0.9999468226565168,5.3177343483119344e-05,0.0153774163358827,2.183658428292825,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,146478_111610,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/146478_111610.nii.gz,True,evaluable,17983140,56417,53887,52737,1150,3680,17925573,0.2932580183438487,0.0063948787586595,0.0204636120277104,99.67988349086978,0.9562119234116624,0.9160977643441556,0.9786590457809862,0.9347714341421912,0.9999358499598616,6.41500401384012e-05,0.0203839268305652,2.1836601342771385,False,,,
nnunet_2d_seed20260521,0,v1_comparison,TB,146478_111610,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/nnunet_2d__seed20260521/146478_111610.nii.gz,True,evaluable,17983140,179701,179509,170342,9167,9359,17794272,0.947231684789197,0.0509755248527231,0.0520431915672124,98.94974959879087,0.9484257119790652,0.9019103289069614,0.9489329225832688,0.9479190432997034,0.9994850994799376,0.0005149005200624,0.051012515233638,4.979507503124588,False,,,
